PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Pump B commanded flow rate (mL/h)
2025-07-25T07:09:27.0803560,0,Value from control loop
2025-07-25T07:12:17.2424153,0.999998283386239,Value from control loop
2025-07-25T07:12:29.3959697,0.0999919891357504,Value from control loop
2025-07-25T07:12:41.5455722,0,Value from control loop
2025-07-25T07:13:54.5829636,0.200008583068856,Value from control loop
2025-07-25T07:14:06.7449189,0,Value from control loop
2025-07-25T07:15:43.9700477,1.44998950958253,Value from control loop
2025-07-25T07:15:56.1548504,0.300001335144051,Value from control loop
2025-07-25T07:16:08.2124258,0.0499956130981527,Value from control loop
2025-07-25T07:16:20.4041988,0,Value from control loop
2025-07-25T07:19:10.6680510,0.649999809265145,Value from control loop
2025-07-25T07:19:22.9285481,0.799988937377938,Value from control loop
2025-07-25T07:19:35.0569493,0.0499956130981527,Value from control loop
2025-07-25T07:19:59.3435695,0,Value from control loop
2025-07-25T07:22:37.5587157,1.34999675750733,Value from control loop
2025-07-25T07:22:49.7367037,0.200008583068856,Value from control loop
2025-07-25T07:23:01.9430028,0,Value from control loop
2025-07-25T07:23:26.2530059,0.0999919891357504,Value from control loop
2025-07-25T07:23:38.4051286,0,Value from control loop
2025-07-25T07:24:51.4082216,0.200008583068856,Value from control loop
2025-07-25T07:25:03.5705768,0,Value from control loop
2025-07-25T07:26:04.4016905,0.0999919891357504,Value from control loop
2025-07-25T07:26:16.5144047,0,Value from control loop
2025-07-25T07:27:53.8573887,0.0999919891357504,Value from control loop
2025-07-25T07:28:06.0427483,1.15001125335694,Value from control loop
2025-07-25T07:28:18.2405508,0,Value from control loop
2025-07-25T07:29:43.4335075,0.0999919891357504,Value from control loop
2025-07-25T07:29:55.5960274,0.0499956130981527,Value from control loop
2025-07-25T07:30:07.7555131,0,Value from control loop
2025-07-25T07:30:19.9639700,0.0499956130981527,Value from control loop
2025-07-25T07:30:32.1878179,0,Value from control loop
2025-07-25T07:30:56.5782092,0.950001907348641,Value from control loop
2025-07-25T07:31:08.8242242,0.500010681152352,Value from control loop
2025-07-25T07:31:21.0166455,0.300001335144051,Value from control loop
2025-07-25T07:31:33.2358966,0.649999809265145,Value from control loop
2025-07-25T07:31:45.3679848,0,Value from control loop
2025-07-25T07:33:59.1902622,0.250004959106453,Value from control loop
2025-07-25T07:34:11.3258065,0,Value from control loop
2025-07-25T07:34:23.4745769,0.0999919891357504,Value from control loop
2025-07-25T07:34:35.6888711,0,Value from control loop
2025-07-25T07:36:00.6720321,0.699996185302743,Value from control loop
2025-07-25T07:36:12.8005358,0.74999256134034,Value from control loop
2025-07-25T07:36:24.9440428,0,Value from control loop
2025-07-25T07:36:37.1009271,0.0999919891357504,Value from control loop
2025-07-25T07:36:49.2555557,0,Value from control loop
2025-07-25T07:38:26.6283189,0.699996185302743,Value from control loop
2025-07-25T07:38:38.8527241,0.0499956130981527,Value from control loop
2025-07-25T07:38:50.9812995,0,Value from control loop
2025-07-25T07:40:16.1006410,0.0999919891357504,Value from control loop
2025-07-25T07:40:28.1922611,0.0499956130981527,Value from control loop
2025-07-25T07:40:40.4268789,0,Value from control loop
2025-07-25T07:41:29.2312069,0.0499956130981527,Value from control loop
2025-07-25T07:41:41.4694641,0.0999919891357504,Value from control loop
2025-07-25T07:41:53.5663150,0.0499956130981527,Value from control loop
2025-07-25T07:42:42.2373115,0.250004959106453,Value from control loop
2025-07-25T07:42:54.4368934,0.0499956130981527,Value from control loop
2025-07-25T07:43:06.5413757,0.149988365173348,Value from control loop
2025-07-25T07:43:18.6446666,0.0999919891357504,Value from control loop
2025-07-25T07:43:30.7980688,0,Value from control loop
2025-07-25T07:43:42.9771971,0.149988365173348,Value from control loop
2025-07-25T07:43:55.1783746,0.900005531311043,Value from control loop
2025-07-25T07:44:07.3063441,0.55000705718995,Value from control loop
2025-07-25T07:44:19.4708449,0.0999919891357504,Value from control loop
2025-07-25T07:44:31.6234678,0,Value from control loop
2025-07-25T07:45:44.5150782,0.699996185302743,Value from control loop
2025-07-25T07:45:56.7189882,0,Value from control loop
2025-07-25T07:47:34.0012988,0.250004959106453,Value from control loop
2025-07-25T07:47:46.2158273,0.500010681152352,Value from control loop
2025-07-25T07:47:58.3682443,0,Value from control loop
2025-07-25T07:49:35.6300624,0.900005531311043,Value from control loop
2025-07-25T07:49:47.8528795,0.300001335144051,Value from control loop
2025-07-25T07:50:00.0491889,0.349997711181649,Value from control loop
2025-07-25T07:50:12.1885131,0,Value from control loop
2025-07-25T07:51:49.5618965,0.0499956130981527,Value from control loop
2025-07-25T07:52:01.7261822,0,Value from control loop
2025-07-25T07:52:13.8530072,0.0499956130981527,Value from control loop
2025-07-25T07:52:25.9654086,0,Value from control loop
2025-07-25T07:52:50.3338658,1.20000762939454,Value from control loop
2025-07-25T07:53:02.4916090,0.349997711181649,Value from control loop
2025-07-25T07:53:14.5846634,0.0499956130981527,Value from control loop
2025-07-25T07:53:26.7243549,0,Value from control loop
2025-07-25T07:54:39.7484791,0.0499956130981527,Value from control loop
2025-07-25T07:54:51.9460892,0,Value from control loop
2025-07-25T07:56:04.8719917,0.0499956130981527,Value from control loop
2025-07-25T07:56:29.0954619,0.250004959106453,Value from control loop
2025-07-25T07:56:41.3430588,0.0999919891357504,Value from control loop
2025-07-25T07:56:53.5345083,0,Value from control loop
2025-07-25T07:57:05.7279609,0.0999919891357504,Value from control loop
2025-07-25T07:57:17.8535347,0.250004959106453,Value from control loop
2025-07-25T07:57:29.9384702,0,Value from control loop
2025-07-25T07:57:42.0942396,0.0999919891357504,Value from control loop
2025-07-25T07:57:54.3053875,0,Value from control loop
2025-07-25T07:58:06.4616901,0.0499956130981527,Value from control loop
2025-07-25T07:58:18.5874495,0.149988365173348,Value from control loop
2025-07-25T07:58:30.7855708,0.200008583068856,Value from control loop
2025-07-25T07:58:42.8991414,0,Value from control loop
2025-07-25T07:58:55.1507461,0.200008583068856,Value from control loop
2025-07-25T07:59:07.3526330,0.149988365173348,Value from control loop
2025-07-25T07:59:19.4789294,0,Value from control loop
2025-07-25T07:59:31.5926059,0.999998283386239,Value from control loop
2025-07-25T07:59:43.7691327,0.649999809265145,Value from control loop
2025-07-25T07:59:55.9706961,0.300001335144051,Value from control loop
2025-07-25T08:00:08.0783130,0.349997711181649,Value from control loop
2025-07-25T08:00:20.3321785,0.149988365173348,Value from control loop
2025-07-25T08:00:32.4297998,0,Value from control loop
2025-07-25T08:02:34.0420971,0.200008583068856,Value from control loop
2025-07-25T08:02:46.1990223,0,Value from control loop
2025-07-25T08:03:10.5278122,0.0499956130981527,Value from control loop
2025-07-25T08:03:22.6372239,0,Value from control loop
2025-07-25T08:04:35.7156420,0.55000705718995,Value from control loop
2025-07-25T08:04:47.8704733,0.200008583068856,Value from control loop
2025-07-25T08:05:00.0831706,0.0999919891357504,Value from control loop
2025-07-25T08:05:12.1931412,0.149988365173348,Value from control loop
2025-07-25T08:05:36.5788548,0,Value from control loop
2025-07-25T08:05:48.6864345,0.0999919891357504,Value from control loop
2025-07-25T08:06:00.8653965,0.149988365173348,Value from control loop
2025-07-25T08:06:12.9936524,0.300001335144051,Value from control loop
2025-07-25T08:06:25.2415398,0.0999919891357504,Value from control loop
2025-07-25T08:06:37.2967428,0,Value from control loop
2025-07-25T08:06:49.4916447,0.0999919891357504,Value from control loop
2025-07-25T08:07:01.7235959,0,Value from control loop
2025-07-25T08:07:26.0641256,0.300001335144051,Value from control loop
2025-07-25T08:07:38.2168585,0,Value from control loop
2025-07-25T08:08:02.5981371,0.149988365173348,Value from control loop
2025-07-25T08:08:14.7594143,0.250004959106453,Value from control loop
2025-07-25T08:08:26.9059971,0.200008583068856,Value from control loop
2025-07-25T08:08:39.1116420,1.15001125335694,Value from control loop
2025-07-25T08:08:51.2922174,0.449990463256844,Value from control loop
2025-07-25T08:09:03.4987686,0.200008583068856,Value from control loop
2025-07-25T08:09:27.7566812,0.0499956130981527,Value from control loop
2025-07-25T08:09:39.8607703,0,Value from control loop
2025-07-25T08:11:29.2031953,0.649999809265145,Value from control loop
2025-07-25T08:11:41.3762142,0,Value from control loop
2025-07-25T08:12:54.3479513,0.0999919891357504,Value from control loop
2025-07-25T08:13:06.5143240,0.55000705718995,Value from control loop
2025-07-25T08:13:18.6559191,0.250004959106453,Value from control loop
2025-07-25T08:13:30.8124212,0,Value from control loop
2025-07-25T08:14:31.6424823,0.0499956130981527,Value from control loop
2025-07-25T08:14:56.0227051,0.149988365173348,Value from control loop
2025-07-25T08:15:08.1900353,0,Value from control loop
2025-07-25T08:15:20.3495911,0.900005531311043,Value from control loop
2025-07-25T08:15:32.4302034,0.699996185302743,Value from control loop
2025-07-25T08:15:44.5828308,0.500010681152352,Value from control loop
2025-07-25T08:15:56.7677921,0.300001335144051,Value from control loop
2025-07-25T08:16:08.9563341,0,Value from control loop
2025-07-25T08:16:45.4919781,0.0999919891357504,Value from control loop
2025-07-25T08:16:57.6572540,0,Value from control loop
2025-07-25T08:17:09.7970330,0.0499956130981527,Value from control loop
2025-07-25T08:17:21.9886670,0,Value from control loop
2025-07-25T08:17:46.2273347,0.250004959106453,Value from control loop
2025-07-25T08:17:58.3612288,0,Value from control loop
2025-07-25T08:18:34.8527410,0.149988365173348,Value from control loop
2025-07-25T08:18:47.0169712,0,Value from control loop
2025-07-25T08:18:59.1433030,0.0999919891357504,Value from control loop
2025-07-25T08:19:11.3753866,0,Value from control loop
2025-07-25T08:20:36.4929088,0.900005531311043,Value from control loop
2025-07-25T08:20:48.6255875,0.850009155273446,Value from control loop
2025-07-25T08:21:00.7641157,0.74999256134034,Value from control loop
2025-07-25T08:21:12.9004405,0,Value from control loop
2025-07-25T08:21:49.3952336,0.149988365173348,Value from control loop
2025-07-25T08:22:01.5848834,0.250004959106453,Value from control loop
2025-07-25T08:22:13.8017583,0,Value from control loop
2025-07-25T08:23:38.8952053,0.0999919891357504,Value from control loop
2025-07-25T08:23:51.0305768,0.250004959106453,Value from control loop
2025-07-25T08:24:03.2065839,0.399994087219246,Value from control loop
2025-07-25T08:24:15.3549819,0.649999809265145,Value from control loop
2025-07-25T08:24:27.4519753,0,Value from control loop
2025-07-25T08:25:03.9068676,0.0999919891357504,Value from control loop
2025-07-25T08:25:16.1211512,0.0499956130981527,Value from control loop
2025-07-25T08:25:28.2412064,0,Value from control loop
2025-07-25T08:25:52.5669100,0.349997711181649,Value from control loop
2025-07-25T08:26:04.6628039,0.0499956130981527,Value from control loop
2025-07-25T08:26:16.9810701,0.250004959106453,Value from control loop
2025-07-25T08:26:29.1566980,0.200008583068856,Value from control loop
2025-07-25T08:26:41.2789146,0.0499956130981527,Value from control loop
2025-07-25T08:26:53.4242008,0,Value from control loop
2025-07-25T08:27:29.8864815,0.349997711181649,Value from control loop
2025-07-25T08:27:42.0202869,0,Value from control loop
2025-07-25T08:27:54.1315941,0.0999919891357504,Value from control loop
2025-07-25T08:28:06.2702843,0.149988365173348,Value from control loop
2025-07-25T08:28:18.4946360,0.950001907348641,Value from control loop
2025-07-25T08:28:30.6233645,0,Value from control loop
2025-07-25T08:28:42.7879542,0.0999919891357504,Value from control loop
2025-07-25T08:28:54.9606510,0,Value from control loop
2025-07-25T08:29:19.4556761,0.149988365173348,Value from control loop
2025-07-25T08:29:31.5712781,1.04999465942384,Value from control loop
2025-07-25T08:29:43.7598747,0.600003433227547,Value from control loop
2025-07-25T08:29:55.9111615,0.449990463256844,Value from control loop
2025-07-25T08:30:08.0459175,0.399994087219246,Value from control loop
2025-07-25T08:30:20.2855925,0.500010681152352,Value from control loop
2025-07-25T08:30:32.4542603,0,Value from control loop
2025-07-25T08:30:44.6666760,0.149988365173348,Value from control loop
2025-07-25T08:30:56.9351917,0,Value from control loop
2025-07-25T08:32:22.1023195,0.55000705718995,Value from control loop
2025-07-25T08:32:34.2600186,0,Value from control loop
2025-07-25T08:32:46.3945666,0.0499956130981527,Value from control loop
2025-07-25T08:33:10.6431830,0,Value from control loop
2025-07-25T08:33:22.8824657,0.250004959106453,Value from control loop
2025-07-25T08:33:35.0896393,0,Value from control loop
2025-07-25T08:33:47.2243088,0.149988365173348,Value from control loop
2025-07-25T08:33:59.3658956,0.349997711181649,Value from control loop
2025-07-25T08:34:11.5257178,0,Value from control loop
2025-07-25T08:34:48.1288181,0.0999919891357504,Value from control loop
2025-07-25T08:35:00.3094282,0,Value from control loop
2025-07-25T08:35:12.4623581,0.649999809265145,Value from control loop
2025-07-25T08:35:24.5927709,0,Value from control loop
2025-07-25T08:35:48.8767746,0.699996185302743,Value from control loop
2025-07-25T08:36:01.0522901,0,Value from control loop
2025-07-25T08:36:25.4203409,0.699996185302743,Value from control loop
2025-07-25T08:36:37.5855786,0,Value from control loop
2025-07-25T08:36:49.7405760,0.799988937377938,Value from control loop
2025-07-25T08:37:01.8688460,0,Value from control loop
2025-07-25T08:37:50.5876478,0.149988365173348,Value from control loop
2025-07-25T08:38:02.7815741,0,Value from control loop
2025-07-25T08:39:15.7690896,0.300001335144051,Value from control loop
2025-07-25T08:39:40.1022597,0,Value from control loop
2025-07-25T08:39:52.2637599,0.399994087219246,Value from control loop
2025-07-25T08:40:04.4228936,0.699996185302743,Value from control loop
2025-07-25T08:40:16.6383852,0.449990463256844,Value from control loop
2025-07-25T08:40:28.8190142,0.349997711181649,Value from control loop
2025-07-25T08:40:40.9054993,0,Value from control loop
2025-07-25T08:40:53.0480382,0.200008583068856,Value from control loop
2025-07-25T08:41:05.1592587,0,Value from control loop
2025-07-25T08:41:53.7508230,0.149988365173348,Value from control loop
2025-07-25T08:42:05.9041498,0.200008583068856,Value from control loop
2025-07-25T08:42:18.0399912,0,Value from control loop
2025-07-25T08:43:06.7025234,0.0499956130981527,Value from control loop
2025-07-25T08:43:18.8466050,0,Value from control loop
2025-07-25T08:43:31.0226934,0.0499956130981527,Value from control loop
2025-07-25T08:44:07.4600396,0.500010681152352,Value from control loop
2025-07-25T08:44:19.6448637,0.250004959106453,Value from control loop
2025-07-25T08:44:31.8530988,0.0999919891357504,Value from control loop
2025-07-25T08:44:44.0320904,0,Value from control loop
2025-07-25T08:45:32.6970691,0.250004959106453,Value from control loop
2025-07-25T08:45:44.8456740,1.50000972747804,Value from control loop
2025-07-25T08:45:57.0419571,0.250004959106453,Value from control loop
2025-07-25T08:46:09.1335600,0,Value from control loop
2025-07-25T08:46:33.4469169,0.0499956130981527,Value from control loop
2025-07-25T08:46:45.5765087,0.300001335144051,Value from control loop
2025-07-25T08:46:57.7540860,0.0999919891357504,Value from control loop
2025-07-25T08:47:09.9164735,0.149988365173348,Value from control loop
2025-07-25T08:47:22.0244858,0.200008583068856,Value from control loop
2025-07-25T08:47:34.2922946,0.0999919891357504,Value from control loop
2025-07-25T08:47:46.4293812,0,Value from control loop
2025-07-25T08:48:35.1184006,0.149988365173348,Value from control loop
2025-07-25T08:48:47.3477540,0.349997711181649,Value from control loop
2025-07-25T08:48:59.4745379,0,Value from control loop
2025-07-25T08:49:23.6980559,0.399994087219246,Value from control loop
2025-07-25T08:49:35.9431724,0.250004959106453,Value from control loop
2025-07-25T08:49:48.0636184,0.799988937377938,Value from control loop
2025-07-25T08:50:00.2569105,0,Value from control loop
2025-07-25T08:50:48.9469939,0.449990463256844,Value from control loop
2025-07-25T08:51:01.0936331,0.399994087219246,Value from control loop
2025-07-25T08:51:13.2632094,0,Value from control loop
2025-07-25T08:51:49.7120350,0.0999919891357504,Value from control loop
2025-07-25T08:52:01.8566356,0,Value from control loop
2025-07-25T08:52:13.9471984,0.0999919891357504,Value from control loop
2025-07-25T08:52:26.0297649,0.0499956130981527,Value from control loop
2025-07-25T08:52:38.2822045,0.149988365173348,Value from control loop
2025-07-25T08:52:50.4435001,0.0999919891357504,Value from control loop
2025-07-25T08:53:02.5535616,0.349997711181649,Value from control loop
2025-07-25T08:53:14.7009450,0.149988365173348,Value from control loop
2025-07-25T08:53:26.8427704,0.399994087219246,Value from control loop
2025-07-25T08:53:39.0168273,0.349997711181649,Value from control loop
2025-07-25T08:53:51.1171423,0.200008583068856,Value from control loop
2025-07-25T08:54:03.2724245,0.349997711181649,Value from control loop
2025-07-25T08:54:15.4636788,0.300001335144051,Value from control loop
2025-07-25T08:54:39.7559647,0,Value from control loop
2025-07-25T08:55:16.2353084,0.0999919891357504,Value from control loop
2025-07-25T08:55:28.3122322,0.250004959106453,Value from control loop
2025-07-25T08:55:40.5010536,0.0499956130981527,Value from control loop
2025-07-25T08:55:52.5965322,0.149988365173348,Value from control loop
2025-07-25T08:56:04.7151832,0.200008583068856,Value from control loop
2025-07-25T08:56:16.8662602,0.149988365173348,Value from control loop
2025-07-25T08:56:28.9821979,0.0499956130981527,Value from control loop
2025-07-25T08:56:41.2423944,0.149988365173348,Value from control loop
2025-07-25T08:57:05.5219245,0,Value from control loop
2025-07-25T08:57:29.7648878,0.349997711181649,Value from control loop
2025-07-25T08:57:41.9762589,0.0499956130981527,Value from control loop
2025-07-25T08:57:54.1430580,0,Value from control loop
2025-07-25T08:58:18.5264159,0.149988365173348,Value from control loop
2025-07-25T08:58:30.6872098,0,Value from control loop
2025-07-25T08:58:42.9676532,0.149988365173348,Value from control loop
2025-07-25T08:58:55.1403826,0.0999919891357504,Value from control loop
2025-07-25T08:59:07.2609407,0.200008583068856,Value from control loop
2025-07-25T08:59:19.3894190,0.149988365173348,Value from control loop
2025-07-25T08:59:31.5014017,0.0999919891357504,Value from control loop
2025-07-25T08:59:55.8926106,0.149988365173348,Value from control loop
2025-07-25T09:00:08.0362420,0.300001335144051,Value from control loop
2025-07-25T09:00:20.1915215,0.0499956130981527,Value from control loop
2025-07-25T09:00:32.3199109,0,Value from control loop
2025-07-25T09:01:33.0658840,0.900005531311043,Value from control loop
2025-07-25T09:01:45.2774556,0,Value from control loop
2025-07-25T09:02:09.5961694,0.0499956130981527,Value from control loop
2025-07-25T09:02:33.9653580,0.200008583068856,Value from control loop
2025-07-25T09:02:46.2376610,0.850009155273446,Value from control loop
2025-07-25T09:02:58.3422609,0.55000705718995,Value from control loop
2025-07-25T09:03:10.5354922,0,Value from control loop
2025-07-25T09:03:47.1143761,0.0499956130981527,Value from control loop
2025-07-25T09:03:59.2237805,0.349997711181649,Value from control loop
2025-07-25T09:04:11.4099872,0.300001335144051,Value from control loop
2025-07-25T09:04:23.5719053,0,Value from control loop
2025-07-25T09:05:12.2123006,0.0499956130981527,Value from control loop
2025-07-25T09:05:24.4078074,0,Value from control loop
2025-07-25T09:06:00.9305453,0.149988365173348,Value from control loop
2025-07-25T09:06:13.0542336,0,Value from control loop
2025-07-25T09:06:25.2532935,0.250004959106453,Value from control loop
2025-07-25T09:06:49.6463222,0.0499956130981527,Value from control loop
2025-07-25T09:07:01.7885472,0.0999919891357504,Value from control loop
2025-07-25T09:07:26.1229813,0.250004959106453,Value from control loop
2025-07-25T09:07:38.2995287,0,Value from control loop
2025-07-25T09:08:27.0226960,0.699996185302743,Value from control loop
2025-07-25T09:08:39.2161496,0.0999919891357504,Value from control loop
2025-07-25T09:09:03.6930830,0.200008583068856,Value from control loop
2025-07-25T09:09:15.8002460,0.999998283386239,Value from control loop
2025-07-25T09:09:27.9688058,0.850009155273446,Value from control loop
2025-07-25T09:09:40.1210622,0.300001335144051,Value from control loop
2025-07-25T09:09:52.3597489,0,Value from control loop
2025-07-25T09:10:04.5221749,0.0499956130981527,Value from control loop
2025-07-25T09:10:16.6636616,0.600003433227547,Value from control loop
2025-07-25T09:10:28.8167578,0,Value from control loop
2025-07-25T09:10:53.1939774,0.0999919891357504,Value from control loop
2025-07-25T09:11:05.3450816,0,Value from control loop
2025-07-25T09:11:17.4655675,0.250004959106453,Value from control loop
2025-07-25T09:11:29.5750059,0,Value from control loop
2025-07-25T09:12:05.9914032,0.149988365173348,Value from control loop
2025-07-25T09:12:18.0877543,0,Value from control loop
2025-07-25T09:12:42.3531309,0.300001335144051,Value from control loop
2025-07-25T09:12:54.5177112,0,Value from control loop
2025-07-25T09:13:06.6269687,0.0999919891357504,Value from control loop
2025-07-25T09:13:30.9660744,0,Value from control loop
2025-07-25T09:13:43.1397783,1.09999103546143,Value from control loop
2025-07-25T09:13:55.3171850,0.349997711181649,Value from control loop
2025-07-25T09:14:07.4223849,0.500010681152352,Value from control loop
2025-07-25T09:14:19.5222547,0.250004959106453,Value from control loop
2025-07-25T09:14:31.6985010,0.300001335144051,Value from control loop
2025-07-25T09:14:43.8583989,0.149988365173348,Value from control loop
2025-07-25T09:14:56.0956085,0.349997711181649,Value from control loop
2025-07-25T09:15:08.2046536,0.0999919891357504,Value from control loop
2025-07-25T09:15:20.3494407,0.250004959106453,Value from control loop
2025-07-25T09:15:44.6417638,0.0999919891357504,Value from control loop
2025-07-25T09:15:56.8646848,0,Value from control loop
2025-07-25T09:16:09.0240501,0.0499956130981527,Value from control loop
2025-07-25T09:16:21.1290937,0.149988365173348,Value from control loop
2025-07-25T09:16:33.2156993,0.250004959106453,Value from control loop
2025-07-25T09:16:45.3540368,0.200008583068856,Value from control loop
2025-07-25T09:16:57.6017509,0.349997711181649,Value from control loop
2025-07-25T09:17:09.7740842,0.200008583068856,Value from control loop
2025-07-25T09:17:21.9111380,0.0999919891357504,Value from control loop
2025-07-25T09:17:34.0546195,0,Value from control loop
2025-07-25T09:17:46.1380364,0.200008583068856,Value from control loop
2025-07-25T09:17:58.4539342,0.300001335144051,Value from control loop
2025-07-25T09:18:10.5831921,0.149988365173348,Value from control loop
2025-07-25T09:18:34.8374102,0.0999919891357504,Value from control loop
2025-07-25T09:18:46.9642283,0.0499956130981527,Value from control loop
2025-07-25T09:18:59.1778934,0.0999919891357504,Value from control loop
2025-07-25T09:19:11.3345218,0.200008583068856,Value from control loop
2025-07-25T09:19:23.4809409,0.0499956130981527,Value from control loop
2025-07-25T09:19:35.5923372,0,Value from control loop
2025-07-25T09:21:00.8332937,0.399994087219246,Value from control loop
2025-07-25T09:21:12.9519862,0.0999919891357504,Value from control loop
2025-07-25T09:21:25.0747614,0,Value from control loop
2025-07-25T09:21:37.2332643,0.0999919891357504,Value from control loop
