PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Stir average speed (rpm)
2025-07-23T20:17:21.2909453,0
2025-07-24T14:16:08.5201742,0
2025-07-24T14:16:13.2101404,374.660003662109
2025-07-24T14:16:18.9095722,499.119995117188
2025-07-24T14:16:31.1610944,500.170013427734
2025-07-24T14:16:43.2510210,500.459991455078
2025-07-24T14:16:55.4173385,499.850006103516
2025-07-24T14:17:07.5111698,499.600006103516
2025-07-24T14:17:19.6049510,500.350006103516
2025-07-24T14:17:31.7887912,500.609985351563
2025-07-24T14:17:43.9325294,499.549987792969
2025-07-24T14:17:56.1872028,499.670013427734
2025-07-24T14:18:08.4066779,500.260009765625
2025-07-24T14:18:20.5296404,500.470001220703
2025-07-24T14:18:32.7028177,499.910003662109
2025-07-24T14:18:44.8797420,499.470001220703
2025-07-24T14:18:57.0561938,500.149993896484
2025-07-24T14:19:09.1948090,500.519989013672
2025-07-24T14:19:21.3193033,500.209991455078
2025-07-24T14:19:33.5323289,499.589996337891
2025-07-24T14:19:45.6379222,499.570007324219
2025-07-24T14:19:57.8410624,500.869995117188
2025-07-24T14:20:09.9702843,500.209991455078
2025-07-24T14:20:22.1572407,499.329986572266
2025-07-24T14:20:34.4384896,499.989990234375
2025-07-24T14:20:46.5909494,500.420013427734
2025-07-24T14:20:58.7872726,500.489990234375
2025-07-24T14:21:10.9313184,499.5
2025-07-24T14:21:23.0789663,499.730010986328
2025-07-24T14:21:35.2661787,500.119995117188
2025-07-24T14:21:47.3975754,500.579986572266
2025-07-24T14:21:59.5076446,500.070007324219
2025-07-24T14:22:11.6443055,499.899993896484
2025-07-24T14:22:23.7278353,499.230010986328
2025-07-24T14:22:35.9746609,500.75
2025-07-24T14:22:48.1257437,500.359985351563
2025-07-24T14:23:00.2338814,499.730010986328
2025-07-24T14:23:12.4153627,499.540008544922
2025-07-24T14:23:24.5856448,500.239990234375
2025-07-24T14:23:36.8046386,500.320007324219
2025-07-24T14:23:49.0337322,500.190002441406
2025-07-24T14:24:01.1337256,500.420013427734
2025-07-24T14:24:13.3047497,499.480010986328
2025-07-24T14:24:25.4552237,499.709991455078
2025-07-24T14:24:37.6855457,500.260009765625
2025-07-24T14:24:49.7558376,500.5
2025-07-24T14:25:01.8617579,500.200012207031
2025-07-24T14:25:13.9711728,500.010009765625
2025-07-24T14:25:26.1163528,499.440002441406
2025-07-24T14:25:38.3323786,500.529998779297
2025-07-24T14:25:50.4759133,500.220001220703
2025-07-24T14:26:02.5719259,499.75
2025-07-24T14:26:14.6701647,499.700012207031
2025-07-24T14:26:26.8931465,500.220001220703
2025-07-24T14:26:39.0509872,500.329986572266
2025-07-24T14:26:51.1582922,500.200012207031
2025-07-24T14:27:03.2953045,499.670013427734
2025-07-24T14:27:15.5094546,499.779998779297
2025-07-24T14:27:27.6562647,499.880004882813
2025-07-24T14:27:39.8309234,500.329986572266
2025-07-24T14:27:51.9525283,500.420013427734
2025-07-24T14:28:04.1332579,499.720001220703
2025-07-24T14:28:16.3161531,499.640014648438
2025-07-24T14:28:28.4529544,500.200012207031
2025-07-24T14:28:40.7197980,500.600006103516
2025-07-24T14:28:52.9096320,499.989990234375
2025-07-24T14:29:05.1002033,499.769989013672
2025-07-24T14:29:17.2196959,499.5
2025-07-24T14:29:29.3831273,500.170013427734
2025-07-24T14:29:41.5353533,500.399993896484
2025-07-24T14:29:53.6800732,500.559997558594
2025-07-24T14:30:05.8501940,499.959991455078
2025-07-24T14:30:17.9907586,499.670013427734
2025-07-24T14:30:30.1454912,499.440002441406
2025-07-24T14:30:42.3413147,500.279998779297
2025-07-24T14:30:54.4814271,500.529998779297
2025-07-24T14:31:06.6222474,500.010009765625
2025-07-24T14:31:18.8149746,499.459991455078
2025-07-24T14:31:30.9965464,500.269989013672
2025-07-24T14:31:43.2058112,500.399993896484
2025-07-24T14:31:55.3718393,500.179992675781
2025-07-24T14:32:07.4903777,499.390014648438
2025-07-24T14:32:19.6344173,500.019989013672
2025-07-24T14:32:31.7534286,500.829986572266
2025-07-24T14:32:43.9378463,500.130004882813
2025-07-24T14:32:56.0784207,500
2025-07-24T14:33:08.1701365,499.390014648438
2025-07-24T14:33:20.3279772,500.130004882813
2025-07-24T14:33:32.5551319,500.179992675781
2025-07-24T14:33:44.7728227,500.350006103516
2025-07-24T14:33:56.9130263,499.730010986328
2025-07-24T14:34:09.0225236,499.869995117188
2025-07-24T14:34:21.1763535,500.079986572266
2025-07-24T14:34:33.3448545,500.779998779297
2025-07-24T14:34:45.5184074,499.920013427734
2025-07-24T14:34:57.5991181,499.690002441406
2025-07-24T14:35:08.6476323,499.549987792969
2025-07-24T14:35:11.6584483,502.820007324219
2025-07-24T14:35:20.7653891,499.709991455078
2025-07-24T14:35:23.8031129,498.920013427734
2025-07-24T14:35:34.0306376,500.769989013672
2025-07-24T14:35:45.1003792,499.410003662109
2025-07-24T14:35:48.1057561,501.700012207031
2025-07-24T14:35:58.4426297,499.109985351563
2025-07-24T14:36:10.6108768,500.269989013672
2025-07-24T14:36:22.8175011,500.470001220703
2025-07-24T14:36:34.9760845,499.730010986328
2025-07-24T14:36:47.1409346,500.089996337891
2025-07-24T14:36:59.2810698,499.890014648438
2025-07-24T14:37:11.4092633,499.579986572266
