PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Pump D bolus volume SP (mL)
2025-07-24T00:55:33.1131724,NaN
2025-07-24T00:56:49.0511400,NaN
2025-07-24T00:57:01.0551078,-0.0808052254319183
2025-07-24T00:57:13.7892604,NaN
2025-07-24T18:14:49.1279802,NaN
2025-07-24T18:15:01.3107805,-1.60932600579144E-09
2025-07-24T18:15:13.4989914,NaN
