PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Pump C total volume (mL)
2025-07-23T20:17:21.2909453,0
2025-07-23T20:20:03.9738367,0
2025-07-23T20:20:04.1761891,0
2025-07-23T20:20:15.9793344,0.21853194
2025-07-23T20:20:27.9806362,0.546310373
2025-07-23T20:20:39.9874371,0.874069329
2025-07-23T20:20:51.9999548,1.19374533
2025-07-23T20:21:04.0128809,1.527444771
2025-07-23T20:21:16.0194457,1.856294439
2025-07-23T20:21:28.0205851,2.185241492
2025-07-23T20:21:40.0318959,2.513000448
2025-07-23T20:21:52.0523541,2.840759404
2025-07-23T20:22:04.0459680,3.168537837
2025-07-23T20:22:16.0587550,3.464412944
2025-07-23T20:22:28.0719117,3.798638264
2025-07-23T20:22:40.0834309,4.120242488
2025-07-23T20:22:52.0914873,4.448897386
2025-07-23T20:23:04.0957059,4.766177716
2025-07-23T20:23:16.1002220,5.086769136
2025-07-23T20:23:28.1059107,5.416806901
2025-07-23T20:23:40.1087124,5.738216355
2025-07-23T20:23:52.1226436,6.065410478
2025-07-23T20:24:04.1364575,6.1001964
2025-07-23T20:30:04.3608291,6.1001964
2025-07-23T20:30:04.4546401,0
2025-07-23T20:30:16.3715612,0
2025-07-23T20:30:28.8768939,0.299673122
2025-07-23T20:30:40.8909101,0.615784832
2025-07-23T20:30:52.8977164,0.900187986
2025-07-23T20:30:55.0311090,0
2025-07-23T20:31:04.8998101,0
2025-07-23T20:31:16.9138622,0.256999015
2025-07-23T20:31:28.9189133,0.575038948
2025-07-23T20:31:40.9210462,0.897266436
2025-07-23T20:31:52.9232921,1.222824491
2025-07-23T20:32:04.9296452,1.542169383
2025-07-23T20:32:16.9337533,1.865195428
2025-07-23T20:32:28.9407038,2.177392261
2025-07-23T20:32:40.9530631,2.508287014
2025-07-23T20:32:52.9564130,2.833475006
2025-07-23T20:33:04.9632937,3.160766514
2025-07-23T20:33:16.9778400,3.488564424
2025-07-23T20:33:28.9805089,3.816362334
2025-07-23T20:33:40.9825010,4.14412129
2025-07-23T20:33:52.9882799,4.4719192
2025-07-23T20:34:04.9969026,4.79971711
2025-07-23T20:34:17.0112002,5.127476066
2025-07-23T20:34:29.0255022,5.455254499
2025-07-23T20:34:41.0309732,5.783052409
2025-07-23T20:34:53.0311887,6.110811365
2025-07-23T20:35:05.0459839,6.438589798
2025-07-23T20:35:17.0544995,6.766368231
2025-07-23T20:35:29.0635598,7.092607981
2025-07-23T20:35:41.0656409,7.414251159
2025-07-23T20:35:53.0771673,7.739926076
2025-07-23T20:36:05.0796480,8.065250407
2025-07-23T20:36:17.0811572,8.395677712
2025-07-23T20:36:29.0897176,8.718022062
2025-07-23T20:36:41.0962502,9.048196166
2025-07-23T20:36:53.0978913,9.378623471
2025-07-23T20:37:05.1074010,9.704629497
2025-07-23T20:37:17.1209234,10.026136336
2025-07-23T20:37:29.1338744,10.356738934
2025-07-23T20:37:41.1360099,10.67884956
2025-07-23T20:37:53.1474407,11.006666947
2025-07-23T20:38:05.1574822,11.100195501
2025-07-23T20:38:16.8137574,0
2025-07-23T20:38:17.1720179,0
2025-07-23T20:38:29.1767249,0.014432457
2025-07-23T20:38:41.1820016,0.031026861
2025-07-23T20:38:53.1962140,0.047231725
2025-07-23T20:39:05.2048990,0.06368979
2025-07-23T20:39:17.2085859,0.080556872
2025-07-23T20:39:29.2165941,0.097131799
2025-07-23T20:39:41.2292541,0.113804111
2025-07-23T20:39:53.2381239,0.130476423
2025-07-23T20:40:05.2400179,0.14588273
2025-07-23T20:40:17.2451751,0.162204456
2025-07-23T20:40:29.2462642,0.178876768
2025-07-23T20:40:41.2593444,0.195782804
2025-07-23T20:40:53.2716783,0.212338254
2025-07-23T20:41:05.2823261,0.228913181
2025-07-23T20:41:17.2952400,0.245819217
2025-07-23T20:41:29.3027710,0.264030212
2025-07-23T20:41:41.3166381,0.280507754
2025-07-23T20:41:53.8496164,0.298173393
2025-07-23T20:42:05.8273550,0.31474832
2025-07-23T20:42:17.8353566,0.331518017
2025-07-23T20:42:29.8376085,0.348073467
2025-07-23T20:42:41.8517626,0.364375716
2025-07-23T20:42:53.8660426,0.381495999
2025-07-23T20:43:05.8669264,0.397934587
2025-07-23T20:43:17.8777963,0.414840623
2025-07-23T20:43:29.8787178,0.431376596
2025-07-23T20:43:41.8835787,0.447932046
2025-07-23T20:43:53.8964006,0.46452645
2025-07-23T20:44:06.4094325,0.48186098
2025-07-23T20:44:18.4241922,0.498650154
2025-07-23T20:44:30.4347997,0.515225081
2025-07-23T20:44:42.4372796,0.531897393
2025-07-23T20:44:54.4435914,0.548550228
2025-07-23T20:45:06.4463749,0.565319925
2025-07-23T20:45:18.4592020,0.582868702
2025-07-23T20:45:30.4642548,0.598820365
2025-07-23T20:45:42.4725176,0.61527843
2025-07-23T20:45:54.4727874,0.631950742
2025-07-23T20:46:06.4801325,0.648623054
2025-07-23T20:46:18.4845530,0.665490136
2025-07-23T20:46:30.4872949,0.682142971
2025-07-23T20:46:42.5010246,0.698737375
2025-07-23T20:46:55.0160864,0.716208244
2025-07-23T20:47:07.0199074,0.732880556
2025-07-23T20:47:19.0335299,0.749552868
2025-07-23T20:47:31.0487057,0.766127795
2025-07-23T20:47:43.0524799,0.782994877
2025-07-23T20:47:55.0561501,0.800368361
2025-07-23T20:48:07.0715990,0.816164208
