PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Normalisation volume (mL)
2025-07-23T20:17:26.2984841,0
2025-07-24T02:02:56.4558047,0
2025-07-24T02:03:08.4666427,9.74117682961857
2025-07-24T02:04:08.4823631,9.74117682961857
2025-07-24T02:04:20.4968837,19.4823536592371
2025-07-24T02:05:08.5403695,19.4823536592371
2025-07-24T02:05:20.5538424,29.2235304888557
2025-07-24T02:06:20.6016849,29.2235304888557
2025-07-24T02:06:32.6061354,38.9647073184743
2025-07-24T02:07:32.6488986,38.9647073184743
2025-07-24T02:07:44.6568715,48.7058841480928
2025-07-24T02:08:44.6944339,48.7058841480928
2025-07-24T02:08:56.7075411,58.4470609777114
2025-07-24T02:09:57.2522058,58.4470609777114
2025-07-24T02:10:09.2614199,68.18823780733
2025-07-24T02:11:09.3017889,68.18823780733
2025-07-24T02:11:21.3061869,77.9294146369485
2025-07-24T02:12:09.3286738,77.9294146369485
2025-07-24T02:12:21.3401864,87.6705914665671
2025-07-24T02:13:21.3749474,87.6705914665671
2025-07-24T02:13:33.3895099,97.4117682961857
2025-07-24T02:14:33.4190279,97.4117682961857
2025-07-24T02:14:45.4322805,107.152945125804
2025-07-24T02:15:45.4754056,107.152945125804
2025-07-24T02:15:57.4839415,116.894121955423
2025-07-24T02:16:57.5113639,116.894121955423
2025-07-24T02:17:09.5125874,126.635298785041
2025-07-24T02:17:57.5509541,126.635298785041
2025-07-24T02:18:09.5617763,136.37647561466
2025-07-24T02:19:10.1075806,136.37647561466
2025-07-24T02:19:22.1223686,146.117652444279
2025-07-24T02:20:22.1869028,146.117652444279
2025-07-24T02:20:34.1968447,155.858829273897
2025-07-24T02:21:34.2371605,155.858829273897
2025-07-24T02:21:46.2489029,165.600006103516
2025-07-24T14:16:08.5201742,165.600006103516
2025-07-24T14:16:13.2101404,165.59974780782
2025-07-24T14:16:18.9095722,165.599406741015
2025-07-24T14:16:31.1610944,165.598663225926
2025-07-24T14:16:43.2510210,165.597920726808
2025-07-24T14:16:55.4173385,165.597162089072
2025-07-24T14:17:07.5111698,165.596397996491
2025-07-24T14:17:19.6049510,165.595623838729
2025-07-24T14:17:31.7887912,165.594834327912
2025-07-24T14:17:43.9325294,165.594039192507
2025-07-24T14:17:56.1872028,165.59322754633
2025-07-24T14:18:08.4066779,165.592408638989
2025-07-24T14:18:20.5296404,165.591589305032
2025-07-24T14:18:32.7028177,165.590758174663
2025-07-24T14:18:44.8797420,165.589918647897
2025-07-24T14:18:57.0561938,165.589075920325
2025-07-24T14:19:09.1948090,165.588230656392
2025-07-24T14:19:21.3193033,165.587380571182
2025-07-24T14:19:33.5323289,165.586520058478
2025-07-24T14:19:45.6379222,165.585661029624
2025-07-24T14:19:57.8410624,165.584788410728
2025-07-24T14:20:09.9702843,165.583914643102
2025-07-24T14:20:22.1572407,165.583031984411
2025-07-24T14:20:34.4384896,165.582135198164
2025-07-24T14:20:46.5909494,165.58123998904
2025-07-24T14:20:58.7872726,165.580335976392
2025-07-24T14:21:10.9313184,165.579428313599
2025-07-24T14:21:23.0789663,165.578513960697
2025-07-24T14:21:35.2661787,165.577586688508
2025-07-24T14:21:47.3975754,165.57665661817
2025-07-24T14:21:59.5076446,165.575719835103
2025-07-24T14:22:11.6443055,165.574773920092
2025-07-24T14:22:23.7278353,165.573821642353
2025-07-24T14:22:35.9746609,165.572848315807
2025-07-24T14:22:48.1257437,165.571873636086
2025-07-24T14:23:00.2338814,165.57089417879
2025-07-24T14:23:12.4153627,165.569898751161
2025-07-24T14:23:24.5856448,165.568898534913
2025-07-24T14:23:36.8046386,165.567893025267
2025-07-24T14:23:49.0337322,165.56688482585
2025-07-24T14:24:01.1337256,165.565886139175
2025-07-24T14:24:13.3047497,165.564880105261
2025-07-24T14:24:25.4552237,165.563875176217
2025-07-24T14:24:37.6855457,165.562860782468
2025-07-24T14:24:49.7558376,165.56186025261
2025-07-24T14:25:01.8617579,165.560854443031
2025-07-24T14:25:13.9711728,165.559846656942
2025-07-24T14:25:26.1163528,165.558834955651
2025-07-24T14:25:38.3323786,165.55781752929
2025-07-24T14:25:50.4759133,165.556804634359
2025-07-24T14:26:02.5719259,165.555795099352
2025-07-24T14:26:14.6701647,165.554785586834
2025-07-24T14:26:26.8931465,165.553764956048
2025-07-24T14:26:39.0509872,165.552747594357
2025-07-24T14:26:51.1582922,165.55173640927
2025-07-24T14:27:03.2953045,165.55072019945
2025-07-24T14:27:15.5094546,165.549696896143
2025-07-24T14:27:27.6562647,165.548678987294
2025-07-24T14:27:39.8309234,165.547658447183
2025-07-24T14:27:51.9525283,165.5466420621
2025-07-24T14:28:04.1332579,165.545618698388
2025-07-24T14:28:16.3161531,165.544595396214
2025-07-24T14:28:28.4529544,165.543574754269
2025-07-24T14:28:40.7197980,165.542545081625
2025-07-24T14:28:52.9096320,165.541520150494
2025-07-24T14:29:05.1002033,165.540494948685
2025-07-24T14:29:17.2196959,165.539475908478
2025-07-24T14:29:29.3831273,165.538453332999
2025-07-24T14:29:41.5353533,165.53742978234
2025-07-24T14:29:53.6800732,165.536408518118
2025-07-24T14:30:05.8501940,165.535385005355
2025-07-24T14:30:17.9907586,165.534363605766
2025-07-24T14:30:30.1454912,165.53333884664
2025-07-24T14:30:42.3413147,165.532311291712
2025-07-24T14:30:54.4814271,165.531288300952
2025-07-24T14:31:06.6222474,165.530265235919
2025-07-24T14:31:18.8149746,165.52923646433
2025-07-24T14:31:30.9965464,165.528210339086
2025-07-24T14:31:43.2058112,165.52718215541
2025-07-24T14:31:55.3718393,165.526156274429
2025-07-24T14:32:07.4903777,165.525135240054
2025-07-24T14:32:19.6344173,165.524110498145
2025-07-24T14:32:31.7534286,165.523087225665
2025-07-24T14:32:43.9378463,165.522058278657
2025-07-24T14:32:56.0784207,165.521033525033
2025-07-24T14:33:08.1701365,165.520013482717
2025-07-24T14:33:20.3279772,165.518986177526
2025-07-24T14:33:32.5551319,165.51795449269
2025-07-24T14:33:44.7728227,165.516921160363
2025-07-24T14:33:56.9130263,165.515894670885
2025-07-24T14:34:09.0225236,165.514871094132
2025-07-24T14:34:21.1763535,165.513844001485
2025-07-24T14:34:33.3448545,165.512814416319
2025-07-24T14:34:45.5184074,165.511784723199
2025-07-24T14:34:57.5991181,165.510761960819
2025-07-24T14:35:08.6476323,165.509827995626
2025-07-24T14:35:11.6584483,165.509572906123
2025-07-24T14:35:20.7653891,165.508802229035
2025-07-24T14:35:23.8031129,165.508545610498
2025-07-24T14:35:34.0306376,165.507681295305
2025-07-24T14:35:45.1003792,165.506744537548
2025-07-24T14:35:48.1057561,165.506490354597
2025-07-24T14:35:58.4426297,165.505615738988
2025-07-24T14:36:10.6108768,165.504586164203
2025-07-24T14:36:22.8175011,165.503553155995
2025-07-24T14:36:34.9760845,165.502523681458
2025-07-24T14:36:47.1409346,165.501494416213
2025-07-24T14:36:59.2810698,165.500467008914
2025-07-24T14:37:11.4092633,165.499439277289
2025-07-24T14:37:23.5562657,165.498411170346
2025-07-24T14:37:35.7382940,165.497379359781
2025-07-24T14:37:47.9103613,165.496347618524
2025-07-24T14:38:00.0666285,165.495317635999
2025-07-24T14:38:12.2056504,165.494288014805
2025-07-24T14:38:24.3042882,165.493261653129
2025-07-24T14:38:36.4414895,165.49223175449
2025-07-24T14:38:48.6177083,165.491200785814
2025-07-24T14:39:00.7778073,165.490171362723
2025-07-24T14:39:12.9125968,165.489142226002
2025-07-24T14:39:25.0253778,165.488115721449
2025-07-24T14:39:37.1183837,165.487090810911
2025-07-24T14:39:49.2930579,165.486059526346
2025-07-24T14:40:01.3966039,165.485032708204
2025-07-24T14:40:13.5580678,165.48400260663
2025-07-24T14:40:25.6886853,165.482972248102
2025-07-24T14:40:37.8813386,165.481938075426
2025-07-24T14:40:50.0934310,165.480901909589
2025-07-24T14:41:02.2240965,165.479873221234
2025-07-24T14:41:14.3476975,165.478845136442
2025-07-24T14:41:26.4347942,165.477819770003
2025-07-24T14:41:38.5811337,165.476790299957
2025-07-24T14:41:50.7421814,165.475757671067
2025-07-24T14:42:02.9072998,165.474726619932
2025-07-24T14:42:15.0369785,165.473697196655
2025-07-24T14:42:27.1560704,165.472668587577
2025-07-24T14:42:39.2765919,165.471641349246
2025-07-24T14:42:51.4340368,165.470609984736
2025-07-24T14:43:03.5256769,165.469583614188
2025-07-24T14:43:15.7681373,165.468544346633
2025-07-24T14:43:27.9269534,165.467514254262
