PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,OUR - unnormalized, integrated (mol)
2025-07-24T23:08:37.6456431,0
2025-07-24T23:08:49.7609326,6.17099658343002E-07
2025-07-24T23:09:01.9259469,6.17099658343002E-07
2025-07-24T23:09:14.0126398,1.23427768894317E-06
2025-07-24T23:09:26.1074342,1.87470158243211E-06
2025-07-24T23:09:38.1969524,2.58161065167743E-06
2025-07-24T23:09:50.2905617,3.35773848390727E-06
2025-07-24T23:10:02.4586583,4.18056189155008E-06
2025-07-24T23:10:14.6070540,5.03551111224393E-06
2025-07-24T23:10:26.7328467,5.87999417685931E-06
2025-07-24T23:10:38.8736347,6.73169711422632E-06
2025-07-24T23:10:50.9920832,7.63031143690209E-06
2025-07-24T23:11:03.1177501,8.55900670396809E-06
2025-07-24T23:11:15.2075356,9.51661989365967E-06
2025-07-24T23:11:27.2558656,1.05423222598057E-05
2025-07-24T23:11:39.4227593,1.16205785868533E-05
2025-07-24T23:11:51.5310914,1.26725637873436E-05
2025-07-24T23:12:03.6567148,1.37176918546117E-05
2025-07-24T23:12:15.7667869,1.48504380631261E-05
2025-07-24T23:12:27.8600882,1.60471585232655E-05
2025-07-24T23:12:39.9459347,1.72115154616379E-05
2025-07-24T23:12:52.0794008,1.83932243340939E-05
2025-07-24T23:13:04.2155026,1.96007456800203E-05
2025-07-24T23:13:16.3252191,2.08501045805173E-05
2025-07-24T23:13:28.4584755,2.21147095916428E-05
2025-07-24T23:13:40.6020053,2.34060135584596E-05
2025-07-24T23:13:52.7255945,2.47397322167471E-05
2025-07-24T23:14:04.8502761,2.61202312166316E-05
2025-07-24T23:14:16.9661049,2.7525216678282E-05
2025-07-24T23:14:29.0754822,2.89294848299521E-05
2025-07-24T23:14:41.1933185,3.03814236566629E-05
2025-07-24T23:14:53.2478748,3.1817458894738E-05
2025-07-24T23:15:05.3869610,3.32529892153127E-05
2025-07-24T23:15:17.4587137,3.47059528256529E-05
2025-07-24T23:15:29.5695316,3.61868344805846E-05
2025-07-24T23:15:41.7165596,3.77166982901749E-05
2025-07-24T23:15:53.8225747,3.92774973710972E-05
2025-07-24T23:16:05.9523979,4.08541212917957E-05
2025-07-24T23:16:18.0887603,4.24421477061661E-05
2025-07-24T23:16:30.2359012,4.40020343148358E-05
2025-07-24T23:16:42.3912779,4.55568119934771E-05
2025-07-24T23:16:54.5262969,4.71323219411571E-05
2025-07-24T23:17:06.7420221,4.87098279846382E-05
2025-07-24T23:17:18.8967785,5.02817265428841E-05
2025-07-24T23:17:31.0362520,5.18623393346276E-05
2025-07-24T23:17:43.2865425,5.34574288389781E-05
2025-07-24T23:17:55.4238698,5.50294757845364E-05
2025-07-24T23:18:07.6332356,5.66131163468475E-05
2025-07-24T23:18:19.7618170,5.8230805147727E-05
2025-07-24T23:18:31.8980845,5.98517053274668E-05
2025-07-24T23:18:44.0469697,6.14658277825491E-05
2025-07-24T23:18:56.1832970,6.31122351384351E-05
2025-07-24T23:19:08.3251581,6.47488467856038E-05
2025-07-24T23:19:20.4244288,6.63480014092999E-05
2025-07-24T23:19:32.5944945,6.79374534518257E-05
2025-07-24T23:19:44.8827986,6.9557552647524E-05
2025-07-24T23:19:56.8454029,7.11473779652647E-05
2025-07-24T23:20:08.9698626,7.27375954594548E-05
2025-07-24T23:20:21.1531158,7.4335533877921E-05
2025-07-24T23:20:33.3302098,7.59348680793401E-05
2025-07-24T23:20:45.6173420,7.75294222265669E-05
2025-07-24T23:20:57.8049941,7.90898424144027E-05
2025-07-24T23:21:10.0070758,8.06862592222817E-05
