PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Pump A pump command
2025-07-23T20:17:21.2909453,0
2025-07-23T20:20:03.9738367,0
2025-07-23T20:20:15.9793344,100
2025-07-23T20:23:40.1087124,100
2025-07-23T20:23:52.1226436,0
2025-07-23T20:31:52.9232921,0
2025-07-23T20:32:04.9296452,100
2025-07-23T20:37:53.1474407,100
2025-07-23T20:38:05.1574822,0
2025-07-23T20:39:53.2381239,0
2025-07-23T20:40:05.2400179,100
2025-07-23T20:40:17.2451751,0
2025-07-23T20:42:29.8376085,0
2025-07-23T20:42:41.8517626,100
2025-07-23T20:42:53.8660426,0
2025-07-23T20:45:06.4463749,0
2025-07-23T20:45:18.4592020,100
2025-07-23T20:45:30.4642548,0
2025-07-23T20:56:55.3990159,0
2025-07-23T20:57:07.4126447,100
2025-07-23T20:57:19.4163158,0
2025-07-23T20:59:32.0226687,0
2025-07-23T20:59:44.0292234,100
2025-07-23T20:59:56.5299354,0
2025-07-23T21:02:09.6208895,0
2025-07-23T21:02:21.6226203,100
2025-07-23T21:02:33.6282404,0
2025-07-23T21:31:01.2617431,0
2025-07-23T21:31:13.2625343,100
2025-07-23T21:31:25.2769626,0
2025-07-23T21:33:37.3581655,0
2025-07-23T21:33:49.3709745,100
2025-07-23T21:34:01.8731272,0
2025-07-23T21:45:26.7830591,0
2025-07-23T21:45:38.7910812,100
2025-07-23T21:45:50.8030563,0
2025-07-23T21:48:02.8724333,0
2025-07-23T21:48:14.8835002,100
2025-07-23T21:48:26.8865637,0
2025-07-23T22:04:06.5379373,0
2025-07-23T22:04:18.5454750,100
2025-07-23T22:04:30.5526130,100
2025-07-23T22:04:42.5609579,0
2025-07-23T22:04:54.5754569,0
2025-07-23T22:05:06.5877915,100
2025-07-23T22:05:18.5994301,0
2025-07-23T22:05:30.6103476,100
2025-07-23T22:05:42.6190088,0
2025-07-23T22:05:54.6291577,100
2025-07-23T22:06:06.6437665,0
2025-07-23T22:07:31.2143193,0
2025-07-23T22:07:43.2249012,100
2025-07-23T22:07:55.2349153,0
2025-07-23T22:08:07.2479590,100
2025-07-23T22:08:19.2485212,0
2025-07-23T22:08:31.2502087,100
2025-07-23T22:08:43.2576479,0
2025-07-23T22:08:55.2676165,100
2025-07-23T22:09:07.2676399,0
2025-07-23T22:09:19.2705838,100
2025-07-23T22:09:31.2779926,0
2025-07-23T22:11:19.3462276,0
2025-07-23T22:11:31.3466852,100
2025-07-23T22:11:43.3520284,0
2025-07-23T22:11:55.3621648,100
2025-07-23T22:12:07.3737018,0
2025-07-23T22:12:19.3832028,100
2025-07-23T22:12:31.3844841,0
2025-07-23T22:12:43.3893904,100
2025-07-23T22:12:55.4031176,0
2025-07-23T22:13:07.4064375,100
2025-07-23T22:13:19.4122726,0
2025-07-23T22:15:07.5031961,0
2025-07-23T22:15:19.5040204,100
2025-07-23T22:15:31.5170730,0
2025-07-23T22:15:43.5317685,100
2025-07-23T22:15:55.5368630,0
2025-07-23T22:16:07.5430238,100
2025-07-23T22:16:19.5443066,0
2025-07-23T22:16:31.5520752,100
2025-07-23T22:16:43.5659195,0
2025-07-23T22:16:55.5772623,100
2025-07-23T22:17:07.5830689,0
2025-07-23T22:29:09.0263626,0
2025-07-23T22:29:21.0298463,100
2025-07-23T22:29:33.0417978,100
2025-07-23T22:29:45.0455546,0
2025-07-23T22:31:45.6188567,0
2025-07-23T22:31:57.6296156,100
2025-07-23T22:41:46.9862020,100
2025-07-23T22:41:56.2075598,0
2025-07-23T22:42:32.2289106,0
2025-07-23T22:42:44.2337544,100
2025-07-23T22:47:21.7916951,100
2025-07-23T22:47:34.2913015,0
2025-07-23T22:47:58.2920523,0
2025-07-23T22:48:10.2920707,100
2025-07-23T22:48:22.7924356,100
2025-07-23T22:48:35.2923273,0
2025-07-23T22:48:47.2930006,100
2025-07-23T22:49:23.7936385,100
2025-07-23T22:49:36.2944212,0
2025-07-23T22:49:48.2945199,0
2025-07-23T22:50:00.7942843,100
2025-07-23T22:52:14.2988104,100
2025-07-23T22:52:26.7988295,0
2025-07-23T22:57:32.8041957,0
2025-07-23T22:57:45.3035229,100
2025-07-23T22:59:10.8065081,100
2025-07-23T22:59:23.3063225,0
2025-07-23T22:59:35.8073728,0
2025-07-23T22:59:47.8078139,100
2025-07-23T22:59:59.8079055,100
2025-07-23T23:00:12.3081742,0
2025-07-23T23:03:17.3153489,0
2025-07-23T23:03:29.8160846,100
2025-07-23T23:08:35.7752921,100
2025-07-23T23:08:37.3410806,0
2025-07-23T23:09:01.8549205,0
2025-07-23T23:09:11.7916077,100
2025-07-23T23:09:23.7933000,100
2025-07-23T23:09:25.9627465,0
2025-07-23T23:09:36.3072712,100
2025-07-23T23:10:36.3211678,100
2025-07-23T23:10:38.4571194,0
2025-07-23T23:10:48.3158886,100
2025-07-23T23:11:12.3334179,100
2025-07-23T23:11:14.3276338,0
2025-07-23T23:11:24.3464190,100
2025-07-23T23:11:36.8459157,100
2025-07-23T23:11:38.3461031,0
2025-07-23T23:11:48.8673087,100
2025-07-23T23:12:36.8603313,100
2025-07-23T23:12:38.3530479,0
2025-07-23T23:12:49.6041626,100
2025-07-23T23:13:13.4164035,100
2025-07-23T23:13:14.5811228,0
2025-07-23T23:13:25.9529505,100
2025-07-23T23:16:26.0748755,100
2025-07-23T23:16:26.8329516,0
2025-07-23T23:16:38.8456843,0
2025-07-23T23:16:50.5168707,100
2025-07-23T23:19:02.5876484,100
2025-07-23T23:19:04.8381027,0
2025-07-23T23:19:15.1092570,100
2025-07-23T23:19:51.1257005,100
2025-07-23T23:20:03.1389126,0
2025-07-24T00:42:18.0248013,0
2025-07-24T00:42:20.2391007,100
2025-07-24T00:42:44.8308681,100
2025-07-24T00:42:54.0544085,0
