PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,Pump B CIP remaining volume (mL)
2025-07-23T20:03:55.5871293,NaN
2025-07-23T20:20:04.1651895,NaN
2025-07-23T20:20:07.4293197,6.10000038146973
2025-07-23T20:20:07.5257489,6.10000038146973
2025-07-23T20:20:17.5251396,5.88148791846973
2025-07-23T20:20:28.8975684,5.55370948546973
2025-07-23T20:20:40.4288970,5.22591157546973
2025-07-23T20:20:52.2104857,4.89813314246973
2025-07-23T20:21:04.3563391,4.57035470946973
2025-07-23T20:21:16.4655848,4.24261523046973
2025-07-23T20:21:28.8606293,3.91481732046973
2025-07-23T20:21:40.9382805,3.58701941046973
2025-07-23T20:21:52.7356719,3.25922150046973
2025-07-23T20:22:04.9557189,2.93146254446973
2025-07-23T20:22:16.2334145,2.61402639846973
2025-07-23T20:22:28.4339099,2.27779494746973
2025-07-23T20:22:40.3759242,1.95482733346973
2025-07-23T20:22:52.4480518,1.62414682746973
2025-07-23T20:23:04.3004721,1.30628218746973
2025-07-23T20:23:16.2068935,0.984171561469728
2025-07-23T20:23:28.2959111,0.654912876469727
2025-07-23T20:23:40.2268207,0.332685388469727
2025-07-23T20:23:52.2397133,0.00554969646972747
2025-07-23T20:24:04.2436644,0
2025-07-23T20:30:04.4526404,NaN
2025-07-23T20:30:17.3902457,0.900000035762787
2025-07-23T20:30:17.5501897,0.900000035762787
2025-07-23T20:30:29.2342806,0.596860007762787
2025-07-23T20:30:41.0592453,0.278099425762787
2025-07-23T20:30:53.0742843,0
2025-07-23T20:30:55.0291091,NaN
2025-07-23T20:31:07.3564399,11.1000003814697
2025-07-23T20:31:07.4523715,11.1000003814697
2025-07-23T20:31:17.2745036,10.8388332884697
2025-07-23T20:31:29.1592416,10.5188651324697
2025-07-23T20:31:41.0840458,10.1959169954697
2025-07-23T20:31:53.1645741,9.86410682346973
2025-07-23T20:32:05.0859370,9.54191828946973
2025-07-23T20:32:17.0836856,9.21406194846973
2025-07-23T20:32:29.0996832,8.89021786946973
2025-07-23T20:32:41.2743211,8.55400589546973
2025-07-23T20:32:53.2744317,8.22751294446972
2025-07-23T20:33:05.1228044,7.91338788846972
2025-07-23T20:33:17.1291085,7.58634958146972
2025-07-23T20:33:29.1295087,7.25981767646972
2025-07-23T20:33:41.3110037,6.93796025146972
2025-07-23T20:33:53.1488146,6.61781680246972
2025-07-23T20:34:05.2465857,6.28715577346972
2025-07-23T20:34:17.2687701,5.97231006846972
2025-07-23T20:34:29.3445313,5.64451215846973
2025-07-23T20:34:41.3559711,5.31675320246972
2025-07-23T20:34:53.1974194,4.98897476946973
2025-07-23T20:35:05.3209385,4.66121581346972
2025-07-23T20:35:17.3010277,4.33345685746972
2025-07-23T20:35:29.2493077,4.00567842446972
2025-07-23T20:35:41.1791891,3.67791946846972
2025-07-23T20:35:53.1861155,3.35014103546972
2025-07-23T20:36:05.1904667,3.02236260246972
2025-07-23T20:36:17.2701524,2.69458416946972
2025-07-23T20:36:29.1926866,2.36680573646973
2025-07-23T20:36:41.2837508,2.03900782646972
2025-07-23T20:36:53.3674611,1.71120991646973
2025-07-23T20:37:05.3682643,1.38341200646972
2025-07-23T20:37:17.2982415,1.05563357346973
2025-07-23T20:37:29.4208745,0.727855140469725
2025-07-23T20:37:41.3184649,0.400076707469724
2025-07-23T20:37:53.3539213,0.0722982744697251
2025-07-23T20:38:05.3976775,0
2025-07-23T20:38:16.8117573,NaN
2025-07-23T20:38:18.7488062,5
2025-07-23T20:38:18.8442877,5
2025-07-23T20:38:29.3316954,4.985509112
2025-07-23T20:38:41.3057657,4.968934185
2025-07-23T20:38:53.4770001,4.952748798
2025-07-23T20:39:05.3142426,4.936290733
2025-07-23T20:39:17.4747394,4.919423651
2025-07-23T20:39:29.4157598,4.902868201
2025-07-23T20:39:41.4252531,4.886176412
2025-07-23T20:39:53.4311557,4.869523577
2025-07-23T20:40:05.4288980,4.854000408
2025-07-23T20:40:17.3468938,4.837873452
2025-07-23T20:40:29.3452991,4.821220617
2025-07-23T20:40:41.5350779,4.804295104
2025-07-23T20:40:53.4644255,4.787739654
2025-07-23T20:41:05.3934079,4.771184204
2025-07-23T20:41:17.5668212,4.754278168
