PEGASUS_TIMESERIES_FILE_003
ObjectKey,B04
VariableKey,N₂ valve open_SP (%)
2025-07-23T20:03:52.6101263,NaN
2025-07-24T14:50:09.2409833,NaN
2025-07-24T14:50:22.7100193,NaN,Handled externally
2025-07-24T15:53:10.5003969,NaN,Handled externally
2025-07-24T15:53:23.2608802,NaN
